position,candidate_top1,oracle_top1,kl,relative_nll_delta,max_logit_error
1465,1667,248046,2.55693012,0.96587862,5.25448322
1466,248046,248046,0.00041166,0.01293694,2.24674892
1467,11,11,0.16239729,0.90006286,7.38958645
1468,220,220,0.01985865,1.58316071,2.03468537
1469,15,248046,0.67447152,0.63232503,2.32214165
1470,13,13,0.03612699,0.44421937,2.86217833
1471,15,248046,0.39862744,0.02920725,1.71766841
1472,87,87,0.12980361,0.16798295,3.01421642
1473,248046,248046,0.00437610,0.25993875,5.33533192
1474,248046,248046,0.00449145,0.07036996,1.71400785
1475,248046,8,0.71765807,0.23687280,10.45305252
1476,248046,248046,0.00001984,0.00280411,1.72393894
1477,248046,248046,0.00284206,0.21522341,1.91022718
1478,248046,248046,0.00045901,0.01870732,1.53753030
1479,198,198,0.05269173,0.70866514,5.91218567
1480,248046,248046,0.04230680,0.15676580,6.60985088
1481,248046,248046,0.03155080,0.06681573,10.21115494
1482,248046,248046,0.00166713,0.13171399,1.96599650
1483,248046,248046,0.05555733,0.35746643,5.24753189
1484,248046,248046,0.04142718,0.35984251,3.61931181
1485,248046,248046,0.00015413,0.01629015,2.51569319
1486,271,271,0.04755700,0.38919257,0.78021860
1487,727,248046,1.40224792,0.96260060,7.49864864
1488,5604,5604,0.00189880,0.33011245,1.16567898
1489,62,62,0.00090505,0.16643005,2.25394821
1490,248046,248046,0.11121289,0.73303160,2.88088202
1491,19490,19490,0.00172373,0.33052468,0.85066032
1492,1590,248046,0.47799946,0.75682685,2.34846783
1493,248046,248046,0.00410503,0.19243482,4.00998306
1494,262,262,0.02255913,0.54847990,0.82894206
1495,248046,248046,0.01444541,0.20807648,5.13823128
1496,248046,248046,0.00053687,0.01397949,3.78319073
1497,248046,248046,0.40561619,0.75511610,2.31003380
1498,248046,248046,0.05178342,0.18899765,5.63663101
1499,248046,248046,0.00161804,0.23674072,6.09832668
1500,248046,248046,0.02916058,0.05840576,3.80969000
1501,248046,248046,0.00215776,0.13306616,9.44943333
1502,248046,248046,0.00546478,0.10668284,10.01958466
1503,248046,248046,0.15816584,0.24279774,3.96651316
1504,248046,248046,0.70462533,0.37743698,5.05926418
1505,11,11,0.00539994,0.58479973,1.37028289
1506,248046,248046,0.54162944,0.21968446,2.62035275
1507,248046,248046,0.08701789,0.47047020,1.79277015
1508,248046,248046,0.02731781,0.14076871,2.15596962
1509,248046,248046,0.01781693,0.18965695,3.75421906
1510,248046,248046,0.05029326,0.43650295,1.80076027
1511,248046,248046,0.00041819,0.03871999,1.65393496
1512,262,262,0.08744491,0.02572709,1.05937529
1513,248046,248046,0.02183427,0.02348190,2.49463773
1514,248046,248046,0.00232976,0.20835312,4.27422333
1515,248046,248046,0.00151510,0.05223312,1.28239012
1516,248046,248046,0.08725693,0.14900222,6.20272446
1517,248046,248046,0.00100017,0.12343874,1.72686458
1518,220,220,0.51051144,0.73820101,1.94351768
1519,248046,248046,0.45865554,0.43523382,2.94417238
1520,8,8,0.07773119,0.80164739,2.62237263
1521,248046,248046,0.00006520,0.05709243,2.10768509
1522,248046,248046,0.14649039,0.28659094,1.92551231
1523,248046,248046,0.00001606,0.04073034,2.13998413
1524,248046,248046,0.00012643,0.10766008,5.57137728
1525,248046,248046,0.00549015,0.01693354,1.48408794
1526,248046,248046,0.00022064,0.09779577,3.78219175
1527,593,593,0.10548861,0.56239504,2.26931429
1528,248046,248046,0.02954861,0.36894760,2.27318954
1529,248046,248046,0.01171804,0.23307220,3.83803892
1530,248046,248046,0.00898592,0.31102852,2.40787005
1531,248046,248046,0.00231039,0.11346898,2.38964605
1532,248046,248046,0.00316306,0.14890111,2.85740042
1533,248046,248046,0.01002954,0.47226432,3.22348452
1534,578,578,0.25555441,0.90233383,8.90987778
1535,248046,248046,0.00310620,0.03307610,1.20664740
1536,248046,248046,0.00004316,0.04630222,1.37753987
1537,248046,248046,0.00067173,0.03214366,0.93175030
1538,248046,248046,0.00038107,0.04547870,2.36122894
1539,248046,248046,0.00083200,0.14814471,1.79022002
1540,248046,248046,0.03753359,0.05493060,1.00595188
1541,248046,248046,0.00253984,0.05990909,0.65909815
1542,248046,248046,0.00535028,0.03263294,0.91195643
1543,248046,248046,0.00544341,0.00689386,0.94054866
1544,248046,248046,0.02514777,0.02174726,0.95075512
1545,248046,248046,0.00158803,0.06840324,0.72655737
1546,248046,248046,0.00455652,0.01071217,0.78425944
1547,248046,248046,0.00082917,0.04800383,1.56317449
1548,248046,248046,0.00306409,0.00192016,0.59106874
1549,248046,248046,0.00263568,0.08167286,0.55104256
1550,248046,248046,0.00107861,0.04812859,0.77106690
1551,248046,248046,0.00030794,0.01461849,0.76788950
1552,32288,32288,0.00228893,0.03090487,0.38787079
1553,11,11,0.00549903,0.11874581,0.56859064
1554,6297,6297,0.00909229,0.03745665,0.55611300
1555,7867,7867,0.01015480,0.02096133,0.50321150
1556,11,248046,0.00515413,0.13272375,0.64753270
1557,321,321,0.01181915,0.03723251,0.53038597
1558,29997,29997,0.01058270,0.05486079,0.58850431
1559,11,11,0.01323393,0.21729562,0.61853242
1560,321,321,0.00841299,0.00366515,0.74672794
1561,32,32,0.00074740,0.21357143,1.48741901
1562,65789,65789,0.00069488,0.00701351,0.55187941
1563,11,248046,0.01058351,0.18378088,0.45407104
1564,321,321,0.01290933,0.11321165,0.64806557
1565,42209,42209,0.00626851,0.01827738,0.50889444
1566,248046,248046,0.00494790,0.00163615,0.56211376
1567,314,314,0.00040639,0.04893934,0.41170311
1568,279,279,0.00708215,0.07133128,0.69572735
1569,1622,1622,0.01599631,0.01616136,0.77659750
1570,6937,6937,0.02155588,0.11628704,0.72437668
1571,660,660,0.00906901,0.05822111,0.77112007
1572,39390,39390,0.00332795,0.00669314,0.37083435
1573,39390,39390,0.00382454,0.09469878,0.51943874
1574,279,279,0.00390109,0.04964550,1.04817963
1575,31802,31802,0.01104569,0.04946337,0.97731018
1576,216387,216387,0.00778794,0.02005983,0.69268823
1577,13,13,0.00278682,0.11827174,0.54617953
1578,248046,248046,0.00081047,0.03487451,0.59197617
1579,69892,69892,0.02393238,0.04542360,0.92922020
1580,11960,11960,0.01623221,0.05786529,0.83505905
1581,8646,2790,0.01951370,0.06162544,0.69541055
1582,799,799,0.02404827,0.21531839,0.76784658
1583,3759,7911,0.00503479,0.01556016,0.75330544
1584,3759,3759,0.00462472,0.05410077,0.61141682
1585,506,506,0.00400155,0.08968738,0.50571823
1586,264,264,0.01101997,0.26183891,0.92141724
1587,854,854,0.00291939,1.95489106,2.38645792
1588,1345,1345,0.00118033,0.02032676,0.51802444
1589,7189,7189,0.00819945,0.10071458,0.82761765
1590,279,279,0.01039746,0.00691401,0.91111565
1591,55404,55404,0.01094131,0.03127607,0.68466377
1592,321,321,0.01534559,0.02951836,1.12125683
1593,321,321,0.02423775,0.39675574,0.68750763
1594,9495,9495,0.00316448,0.03981873,0.65357971
1595,7465,7465,0.01189233,0.06211025,0.83127594
1596,13,13,0.00490273,0.13266849,0.85039568
1597,248046,248046,0.00011360,0.02504493,1.42302847
1598,1220,1220,0.00458600,0.05949938,0.39872169
1599,381,381,0.00288500,0.04396693,0.45372963
1600,8981,8981,0.01265742,0.01399542,1.01298928
1601,1528,1528,0.01498221,0.00244641,0.84468198
1602,13914,13914,0.01217750,0.02108769,0.88267803
1603,494,494,0.00648551,0.16061754,0.97472906
1604,39219,39219,0.01270171,0.01959490,0.55303812
1605,14658,14658,0.00491885,0.00504620,0.71668816
1606,11,11,0.02606794,0.07882609,0.67719078
1607,1521,1521,0.00421191,0.08408332,0.71058249
1608,1220,1220,0.00407044,0.00122272,0.50217772
1609,31997,31997,0.00554068,0.04998034,0.85583246
1610,37972,37972,0.01036639,0.04480634,0.61345178
1611,494,494,0.01326625,0.33495032,0.74921417
1612,27193,27193,0.00454195,0.00229984,0.75499153
1613,87363,87363,0.00230955,0.04366044,0.91517544
1614,6977,6977,0.00545231,0.03654446,0.93103695
1615,13,13,0.03820969,0.34629330,0.61866188
1616,248046,248046,0.00002983,0.00244489,0.78826666
1617,174183,174183,0.01054799,0.04669790,0.61952209
1618,3047,3047,0.00049778,0.06862196,0.33274341
1619,7225,7225,0.00465421,0.01848864,0.68498898
1620,7225,7225,0.00565526,0.11332361,0.56366801
1621,25,25,0.00175815,0.03297578,0.71482658
1622,264,8712,0.00773305,0.00178657,0.62511492
1623,69892,69892,0.01660432,0.03214656,0.73169780
1624,421,421,0.00891812,0.00692519,1.19459105
1625,1132,1132,0.00352257,0.00474010,1.22491264
1626,777,8397,0.03560315,0.18241992,0.80575943
1627,310,310,0.00275011,0.37878741,0.68511009
1628,6734,6734,0.00816412,0.08295697,1.26110744
1629,948,948,0.01563042,0.29484725,0.57914352
1630,279,279,0.00678595,0.02103751,0.76678991
1631,1788,1788,0.01956909,0.00093019,1.20330429
1632,7620,7620,0.02278863,0.00232843,0.96681559
1633,11,11,0.01573901,0.03904844,0.78068733
1634,11,11,0.00771990,0.34951545,0.93126822
1635,44424,44424,0.01091967,0.05840459,0.82036495
1636,1954,1954,0.00454483,0.03349133,0.71957207
1637,11,11,0.01174184,0.35268912,0.68163872
1638,6937,6937,0.00816718,0.01390612,0.91688538
1639,7789,7789,0.00444884,0.03994594,0.47389746
1640,11,11,0.04089007,0.37809720,0.95730591
1641,321,321,0.00666248,0.00608444,1.01801586
1642,4424,4424,0.00444260,0.04625483,0.74446106
1643,7789,7789,0.00384402,0.01306547,0.70856762
1644,5728,5728,0.00449984,0.02807443,0.66816044
1645,513,513,0.00190658,0.13205458,0.98963064
1646,12076,46120,0.00292338,0.02822531,0.43661261
1647,248046,248046,0.00596943,0.04235023,0.54360330
1648,248046,248046,0.00000153,0.01714991,0.68010914
1649,248046,248046,0.00007037,0.04770606,1.45447755
1650,248046,248046,0.00495002,0.12975370,0.86897898
1651,16,16,0.04346263,0.37526501,5.24704266
1652,248046,248046,0.00004147,0.01546112,1.17303550
1653,248046,248046,0.00028089,0.03821624,1.19338417
1654,248046,248046,0.00329133,0.00365000,0.92050552
1655,248046,248046,0.00236533,0.07960563,0.73351765
1656,248046,248046,0.01266938,0.11426535,0.71488380
1657,248046,248046,0.00378731,0.12905698,1.39599514
1658,51948,248046,0.01619057,0.22852165,0.84941530
1659,248046,248046,0.00533739,0.12781526,0.83591270
1660,248046,248046,0.17696869,0.54666626,1.97729921
1661,248046,248046,0.29997684,0.66002263,4.46626520
1662,33633,33633,0.02013773,0.44026030,0.96158218
1663,61610,61610,0.01268328,0.45037502,0.67788696
1664,248046,248046,0.00218586,0.08484461,0.78566551
1665,248046,248046,0.00010787,0.01438060,1.02177811
1666,51088,51088,0.03535964,0.41588543,0.67856431
1667,248046,248046,0.00219197,0.08984839,0.63695109
1668,8059,8059,0.00757694,0.37227751,0.82771111
1669,32288,32288,0.00642446,0.39222055,3.01504135
1670,11,11,0.00650253,0.29553083,0.58468556
1671,248046,248046,0.00046117,0.04077402,1.09915924
1672,37972,37972,0.02374685,0.29867023,0.76432228
1673,11,11,0.00764102,0.26614461,0.78004336
1674,15473,15473,0.06543897,0.51331144,1.30222321
1675,32,32,0.00792854,0.31814837,0.64730573
1676,20791,20791,0.00934945,0.23549524,0.66786385
1677,11,11,0.00934378,0.32427064,0.66517258
1678,248046,248046,0.10642626,0.45681694,0.77661514
1679,279,279,0.00053306,0.14333601,0.55166340
1680,5893,5576,0.27136165,0.42165965,1.96708870
1681,314,314,0.00379601,0.31212775,0.66069460
1682,279,279,0.00361727,0.16739385,2.31267405
1683,248046,248046,0.07572970,0.35817249,2.51206017
1684,51797,248046,0.16308523,0.58522974,1.24785972
1685,628,248046,0.04679660,0.36922388,0.78503191
1686,1754,1754,0.01440279,0.45321917,0.74028206
1687,3512,3512,0.13866196,0.64254366,1.18319893
1688,279,248046,0.26853244,0.64625960,1.31377029
1689,248046,248046,0.39752638,0.13249940,4.37273598
1690,4939,4939,0.02196165,0.34333368,1.09141827
1691,248046,248046,0.00493023,0.11674237,1.87987709
1692,357,357,0.00009585,0.01209451,0.96199799
1693,5222,5222,0.00971156,0.34141794,0.83337581
1694,9064,9064,0.00697513,0.28959338,0.75746918
1695,4203,4203,0.01173224,0.32489282,0.64181519
1696,799,799,0.00055710,0.04764983,0.52715206
1697,41052,41052,0.02769253,0.44545807,0.93470573
1698,23571,23571,0.00363958,0.37501194,0.75523758
1699,506,506,0.06610185,0.49278731,0.89956093
1700,264,248046,0.41831937,0.74705284,3.52197790
1701,248046,248046,0.00142697,0.09775875,3.19966316
1702,321,321,0.02118274,0.39942440,0.72707939
1703,248046,248046,0.00349931,0.08284647,1.50934410
1704,2107,2107,0.10537335,0.69901005,1.20991898
1705,5289,5289,0.07882303,0.69748310,1.16222382
1706,321,321,0.06884577,0.01203311,1.30346489
1707,321,321,0.07442555,0.50993529,0.76179361
1708,9495,9495,0.00982425,0.72537389,1.94533348
1709,7465,248046,0.87585786,0.88312673,3.10151720
1710,248046,248046,0.03823114,0.39417377,2.89820528
1711,74190,74190,0.07005075,0.46439273,1.04928827
1712,1220,248046,0.12898517,0.51400709,1.23843002
1713,30982,30982,0.03274617,0.45254569,0.96408463
1714,24207,24207,0.06034394,0.43130981,0.96184921
1715,1558,1558,0.02715464,0.47790055,1.08379936
1716,5638,5638,0.00950947,0.41383670,1.34366989
1717,494,248046,0.11380944,0.49337555,1.08815956
1718,12955,12955,0.01435833,0.70797516,1.57987213
1719,26622,26622,0.07620423,0.73750268,1.47547531
1720,11,11,0.03004513,0.35849839,0.69514942
1721,321,321,0.11655184,0.69463500,1.08255386
1722,8751,8751,0.01585634,0.62854986,1.20164490
1723,31997,31997,0.02926027,0.58162257,1.06113052
1724,29612,29612,0.06184090,0.62606120,1.25710869
1725,494,494,0.11184632,0.53655885,1.13434982
1726,248046,248046,0.11055732,0.42500209,2.22618103
1727,3870,3870,0.04840388,0.44178858,1.06394196
1728,944,248046,0.37658370,0.74160273,1.44071770
1729,13,13,0.02490174,0.40818267,0.96243298
1730,248046,248046,0.09580666,0.43709536,1.11959076
1731,174183,174183,0.03786233,0.41207857,0.86887360
1732,3047,3047,0.06572533,0.62106075,1.14665031
1733,248046,248046,0.01307352,0.18118507,1.38783264
1734,12482,12482,0.01536486,0.35601195,1.05724454
1735,25,25,0.01996175,0.40634283,0.62962866
1736,264,264,0.03694063,0.38555967,0.81143188
1737,248046,248046,0.12216758,0.45452699,1.36893463
1738,369,369,0.01292881,0.27936871,0.92585611
1739,1691,1691,0.45764443,0.88805544,2.01154470
1740,248046,248046,0.18119217,0.55512230,1.56026840
1741,310,310,0.02972494,0.55537768,0.92062378
1742,248046,248046,0.22074650,0.61368829,1.64448118
1743,948,248046,0.11992005,0.50233116,1.10114861
1744,279,279,0.07598213,0.55292947,0.92567253
1745,248046,248046,0.01425199,0.39817899,2.58580780
1746,1558,1558,0.10687853,0.59093160,1.16253662
1747,5639,5639,0.03811013,0.68327028,1.12487984
1748,11,11,0.03825741,0.40227354,0.74755859
1749,3817,3817,0.01203520,0.50627103,1.01616669
1750,8240,8240,0.13090808,0.59580590,0.99319458
1751,11,11,0.12287633,0.61196700,1.06197548
1752,248046,248046,0.00634209,0.18746745,2.13406563
1753,22841,22841,0.07515665,0.56562355,1.01523209
1754,11,248046,0.10034328,0.49000359,1.11594582
1755,321,321,0.20952021,0.79346718,1.56680298
1756,33625,33625,0.03732825,0.53879799,1.15148926
1757,11960,11960,0.17752565,0.71552316,1.31377220
1758,10018,10018,0.00572769,0.16886369,3.26077247
1759,513,248046,0.03035956,0.30636506,1.03363800
1760,248046,248046,0.00004570,0.15182550,1.90288782
1761,248046,248046,0.00007706,0.03693126,1.05651903
1762,248046,248046,0.00000624,0.07583779,1.55710316
1763,248046,248046,0.00000920,0.10091556,1.60794258
1764,248046,248046,0.01253870,0.31940130,4.43713570
1765,248046,248046,0.06045542,0.48436186,2.27094936
1766,248046,248046,0.00071496,0.16573708,2.08591294
1767,248046,248046,0.00001194,0.02229479,1.38442254
1768,248046,248046,0.01443454,0.19499408,0.77609152
1769,248046,248046,0.01261130,0.28923735,1.25902700
1770,248046,248046,0.00864341,0.29017062,3.94379616
1771,248046,248046,0.00002264,0.06695888,0.88136482
1772,248046,248046,0.00000178,0.01764878,1.87822402
1773,248046,248046,0.00183578,0.07386482,1.04457736
1774,248046,248046,0.00043443,0.15026298,2.19538832
1775,248046,248046,0.00124520,0.12648920,1.96429062
1776,248046,248046,0.00060510,0.02403417,2.34848881
1777,248046,248046,0.00264073,0.41862929,5.88006401
1778,248046,248046,0.00059208,0.04942038,0.81440133
1779,248046,248046,0.00002924,0.06438747,0.95619917
1780,248046,248046,0.00454113,0.16042209,1.47028923
1781,11,248046,0.09715355,0.46860522,0.94071007
1782,248046,248046,0.00016200,0.10154412,1.69447327
1783,248046,248046,0.02331213,0.22990140,2.51506805
1784,248046,248046,0.11959509,0.47971005,1.29492569
1785,248046,248046,0.01235559,0.21080797,2.84651756
1786,248046,248046,0.41088195,0.27159669,3.04547691
1787,248046,248046,0.05326610,0.36841899,1.06925011
1788,248046,248046,0.00015415,0.16270009,2.00282335
1789,248046,248046,0.00414041,0.10901180,2.95830727
1790,248046,248046,0.32446191,0.69082175,4.14808130
1791,11,11,0.01234149,0.44792188,0.95654488
1792,248046,248046,0.00933042,0.14206225,1.74528885
1793,248046,248046,0.10549861,0.50080541,7.70704031
1794,248046,248046,0.04784078,0.10945106,1.76969969
1795,314,314,0.03335087,0.65271278,1.37039948
1796,279,248046,0.80130319,0.84547008,2.36391640
1797,248046,248046,0.15576089,0.07803286,3.54042912
1798,51797,248046,0.80100843,0.79401962,2.53099298
1799,248046,248046,0.00388620,0.11403587,0.71739697
1800,248046,248046,0.03189096,0.48790319,4.17818260
1801,248046,248046,0.10321700,0.51890224,11.54948044
1802,248046,248046,0.00363228,0.03177942,2.54741240
1803,1727,248046,0.19593733,0.12878660,1.94923496
1804,248046,248046,0.07967796,0.34555275,1.82881355
1805,248046,248046,0.20081271,0.58376618,1.64747810
1806,248046,248046,0.00009202,0.08991864,2.54731679
1807,248046,248046,1.16546242,4.97916560,12.40524292
1808,9064,9064,0.11013991,0.53361408,1.45458889
1809,248046,248046,0.00280732,0.24333107,3.70796824
1810,248046,248046,0.00329801,0.26218038,1.91917419
1811,248046,248046,0.01503106,0.06060010,1.82290220
1812,248046,23571,0.20172010,1.23962904,2.07779360
1813,506,248046,0.12728574,0.49527450,1.05610752
1814,248046,248046,0.02652809,0.26200175,1.68374872
1815,248046,248046,0.03080814,0.18651410,2.06964588
1816,248046,248046,0.00014928,0.08411558,1.99769258
1817,248046,248046,0.02077735,0.16146527,5.87849808
1818,248046,248046,0.02525415,0.41903240,1.63346195
1819,9495,248046,0.15355267,0.10209031,2.62401199
1820,7465,248046,2.38073000,0.83672697,5.95825481
1821,248046,248046,0.08859454,0.44405319,2.11716843
1822,9495,9495,0.01150342,0.20345822,1.78411293
1823,7465,248046,2.69256625,0.98232200,4.59708738
1824,248046,248046,0.01059151,0.18626533,0.71923923
